raw_id,business_id,offer_id,target_id,playbook_id,source_id,route_type,platform,provider,fetched_at,created_at,company_name,account_name,account_username,website_url,account_url,post_url,inquiry_url,email_public,phone_public,location,post_text,profile_text,detected_need,detected_intent,business_category_hint,match_reason_hint,competitor_risk_hint,candidate_category_hint,source_confidence,fetch_cost_estimate,status,ext_json,memo
run_1783324675712_116,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.760Z,2026-07-06T07:57:55.760Z,@naha_salon_beauty | 沖縄美容サロン,@naha_salon_beauty | 沖縄美容サロン,,https://www.instagram.com/naha_salon_beauty/,https://www.instagram.com/naha_salon_beauty/,,,,,沖縄県,那覇市の美容サロン。脱毛・ホワイトニング・よもぎ蒸しを提供しています。#那覇美容 #脱毛サロン,,,,restaurant_premium,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_117,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.760Z,2026-07-06T07:57:55.760Z,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,,https://okinawa-cafe-owner.blog.jp/sns-trouble,https://okinawa-cafe-owner.blog.jp/sns-trouble,,,,,沖縄県,毎日投稿しようと思っても全然続かない。インスタも更新止まって半年...お客さんに申し訳ない気持ちです。,,,,restaurant_premium,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_118,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.761Z,2026-07-06T07:57:55.761Z,Okinawa wagyu hotpot experience | Premium dining Naha,Okinawa wagyu hotpot experience | Premium dining Naha,,https://okinawa-premium-dining.com/wagyu-hotpot,https://okinawa-premium-dining.com/wagyu-hotpot,,,,,沖縄県,"Experience authentic Okinawa wagyu hotpot in Naha. Perfect for special occasions, birthday dinners, and anniversary celebrations.",,,,restaurant_premium,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_119,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.761Z,2026-07-06T07:57:55.761Z,@tachinomiya_collab | 国際通り周辺グルメ紹介,@tachinomiya_collab | 国際通り周辺グルメ紹介,,https://www.instagram.com/tachinomiya_collab/,https://www.instagram.com/tachinomiya_collab/,,,,,沖縄県,国際通り周辺のグルメ・BAR・居酒屋を紹介しています。2軒目どこ行く？#国際通りグルメ #沖縄立ち飲み,,,,restaurant_premium,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_120,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.761Z,2026-07-06T07:57:55.761Z,株式会社サンプル商事 | 沖縄の企業イベント企画,株式会社サンプル商事 | 沖縄の企業イベント企画,,https://sample-shoji.co.jp,https://sample-shoji.co.jp,,,,,沖縄県,沖縄県内の法人向け懇親会・歓送迎会・忘年会などのイベント企画をサポートしています。お気軽にお問い合わせください。,,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_121,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.762Z,2026-07-06T07:57:55.762Z,沖縄イベントプランニング株式会社,沖縄イベントプランニング株式会社,,https://okinawa-event-planning.co.jp,https://okinawa-event-planning.co.jp,,,,,沖縄県,展示会・法人パーティー・表彰式の企画・運営。ケータリングのご手配もご相談ください。,,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_122,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.762Z,2026-07-06T07:57:55.762Z,@okinawa_bar_lounge | Instagram,@okinawa_bar_lounge | Instagram,,https://www.instagram.com/okinawa_bar_lounge/,https://www.instagram.com/okinawa_bar_lounge/,,,,,沖縄県,那覇市内のBAR。貸切イベント・プライベートパーティー承ります。#沖縄BAR #貸切,,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_123,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.763Z,2026-07-06T07:57:55.763Z,ホテルXXX那覇 | 宴会・イベント,ホテルXXX那覇 | 宴会・イベント,,https://hotel-xxx-naha.co.jp/banquet,https://hotel-xxx-naha.co.jp/banquet,,,,,沖縄県,宴会場・会議室完備。各種ご宴会・企業レセプション・結婚式二次会を承ります。,,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_124,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.763Z,2026-07-06T07:57:55.763Z,沖縄旅行おすすめグルメ10選 | travel_okinawa,沖縄旅行おすすめグルメ10選 | travel_okinawa,,https://www.instagram.com/travel_okinawa/,https://www.instagram.com/travel_okinawa/,,,,,沖縄県,"Okinawa travel foodie. Best restaurants in Naha, Okinawa. Follow for daily updates! #OkinawaTravel #NahaFood",,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_125,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.763Z,2026-07-06T07:57:55.763Z,誕生日ディナー 那覇のおすすめレストラン | 記念日グルメ,誕生日ディナー 那覇のおすすめレストラン | 記念日グルメ,,https://naha-gourmet-guide.com/birthday-dinner,https://naha-gourmet-guide.com/birthday-dinner,,,,,沖縄県,那覇で誕生日ディナーを特別な場所で過ごしたい方へ。記念日におすすめのレストランを厳選してご紹介します。,,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_126,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.764Z,2026-07-06T07:57:55.764Z,@naha_salon_beauty | 沖縄美容サロン,@naha_salon_beauty | 沖縄美容サロン,,https://www.instagram.com/naha_salon_beauty/,https://www.instagram.com/naha_salon_beauty/,,,,,沖縄県,那覇市の美容サロン。脱毛・ホワイトニング・よもぎ蒸しを提供しています。#那覇美容 #脱毛サロン,,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_127,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.764Z,2026-07-06T07:57:55.764Z,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,,https://okinawa-cafe-owner.blog.jp/sns-trouble,https://okinawa-cafe-owner.blog.jp/sns-trouble,,,,,沖縄県,毎日投稿しようと思っても全然続かない。インスタも更新止まって半年...お客さんに申し訳ない気持ちです。,,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_128,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.764Z,2026-07-06T07:57:55.764Z,Okinawa wagyu hotpot experience | Premium dining Naha,Okinawa wagyu hotpot experience | Premium dining Naha,,https://okinawa-premium-dining.com/wagyu-hotpot,https://okinawa-premium-dining.com/wagyu-hotpot,,,,,沖縄県,"Experience authentic Okinawa wagyu hotpot in Naha. Perfect for special occasions, birthday dinners, and anniversary celebrations.",,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_129,ryukyu_hotpot,of_hotpot_partner,tg_hotel_partner,pb_hotpot_partner,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.765Z,2026-07-06T07:57:55.765Z,@tachinomiya_collab | 国際通り周辺グルメ紹介,@tachinomiya_collab | 国際通り周辺グルメ紹介,,https://www.instagram.com/tachinomiya_collab/,https://www.instagram.com/tachinomiya_collab/,,,,,沖縄県,国際通り周辺のグルメ・BAR・居酒屋を紹介しています。2軒目どこ行く？#国際通りグルメ #沖縄立ち飲み,,,,restaurant_premium,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_130,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.766Z,2026-07-06T07:57:55.766Z,株式会社サンプル商事 | 沖縄の企業イベント企画,株式会社サンプル商事 | 沖縄の企業イベント企画,,https://sample-shoji.co.jp,https://sample-shoji.co.jp,,,,,沖縄県西原・浦添・那覇周辺,沖縄県内の法人向け懇親会・歓送迎会・忘年会などのイベント企画をサポートしています。お気軽にお問い合わせください。,,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_131,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.766Z,2026-07-06T07:57:55.766Z,沖縄イベントプランニング株式会社,沖縄イベントプランニング株式会社,,https://okinawa-event-planning.co.jp,https://okinawa-event-planning.co.jp,,,,,沖縄県西原・浦添・那覇周辺,展示会・法人パーティー・表彰式の企画・運営。ケータリングのご手配もご相談ください。,,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_132,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.767Z,2026-07-06T07:57:55.767Z,@okinawa_bar_lounge | Instagram,@okinawa_bar_lounge | Instagram,,https://www.instagram.com/okinawa_bar_lounge/,https://www.instagram.com/okinawa_bar_lounge/,,,,,沖縄県西原・浦添・那覇周辺,那覇市内のBAR。貸切イベント・プライベートパーティー承ります。#沖縄BAR #貸切,,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_133,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.767Z,2026-07-06T07:57:55.767Z,ホテルXXX那覇 | 宴会・イベント,ホテルXXX那覇 | 宴会・イベント,,https://hotel-xxx-naha.co.jp/banquet,https://hotel-xxx-naha.co.jp/banquet,,,,,沖縄県西原・浦添・那覇周辺,宴会場・会議室完備。各種ご宴会・企業レセプション・結婚式二次会を承ります。,,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_134,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.767Z,2026-07-06T07:57:55.767Z,沖縄旅行おすすめグルメ10選 | travel_okinawa,沖縄旅行おすすめグルメ10選 | travel_okinawa,,https://www.instagram.com/travel_okinawa/,https://www.instagram.com/travel_okinawa/,,,,,沖縄県西原・浦添・那覇周辺,"Okinawa travel foodie. Best restaurants in Naha, Okinawa. Follow for daily updates! #OkinawaTravel #NahaFood",,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_135,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.768Z,2026-07-06T07:57:55.768Z,誕生日ディナー 那覇のおすすめレストラン | 記念日グルメ,誕生日ディナー 那覇のおすすめレストラン | 記念日グルメ,,https://naha-gourmet-guide.com/birthday-dinner,https://naha-gourmet-guide.com/birthday-dinner,,,,,沖縄県西原・浦添・那覇周辺,那覇で誕生日ディナーを特別な場所で過ごしたい方へ。記念日におすすめのレストランを厳選してご紹介します。,,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_136,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.768Z,2026-07-06T07:57:55.768Z,@naha_salon_beauty | 沖縄美容サロン,@naha_salon_beauty | 沖縄美容サロン,,https://www.instagram.com/naha_salon_beauty/,https://www.instagram.com/naha_salon_beauty/,,,,,沖縄県西原・浦添・那覇周辺,那覇市の美容サロン。脱毛・ホワイトニング・よもぎ蒸しを提供しています。#那覇美容 #脱毛サロン,,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_137,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.768Z,2026-07-06T07:57:55.768Z,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,,https://okinawa-cafe-owner.blog.jp/sns-trouble,https://okinawa-cafe-owner.blog.jp/sns-trouble,,,,,沖縄県西原・浦添・那覇周辺,毎日投稿しようと思っても全然続かない。インスタも更新止まって半年...お客さんに申し訳ない気持ちです。,,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_138,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.769Z,2026-07-06T07:57:55.769Z,Okinawa wagyu hotpot experience | Premium dining Naha,Okinawa wagyu hotpot experience | Premium dining Naha,,https://okinawa-premium-dining.com/wagyu-hotpot,https://okinawa-premium-dining.com/wagyu-hotpot,,,,,沖縄県西原・浦添・那覇周辺,"Experience authentic Okinawa wagyu hotpot in Naha. Perfect for special occasions, birthday dinners, and anniversary celebrations.",,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_139,tree_beauty,of_beauty_removal,tg_beauty_local,pb_beauty_local,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.769Z,2026-07-06T07:57:55.769Z,@tachinomiya_collab | 国際通り周辺グルメ紹介,@tachinomiya_collab | 国際通り周辺グルメ紹介,,https://www.instagram.com/tachinomiya_collab/,https://www.instagram.com/tachinomiya_collab/,,,,,沖縄県西原・浦添・那覇周辺,国際通り周辺のグルメ・BAR・居酒屋を紹介しています。2軒目どこ行く？#国際通りグルメ #沖縄立ち飲み,,,,beauty_salon,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_140,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.770Z,2026-07-06T07:57:55.770Z,株式会社サンプル商事 | 沖縄の企業イベント企画,株式会社サンプル商事 | 沖縄の企業イベント企画,,https://sample-shoji.co.jp,https://sample-shoji.co.jp,,,,,沖縄県西原・浦添・那覇周辺,沖縄県内の法人向け懇親会・歓送迎会・忘年会などのイベント企画をサポートしています。お気軽にお問い合わせください。,,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_141,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.771Z,2026-07-06T07:57:55.771Z,沖縄イベントプランニング株式会社,沖縄イベントプランニング株式会社,,https://okinawa-event-planning.co.jp,https://okinawa-event-planning.co.jp,,,,,沖縄県西原・浦添・那覇周辺,展示会・法人パーティー・表彰式の企画・運営。ケータリングのご手配もご相談ください。,,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_142,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.771Z,2026-07-06T07:57:55.771Z,@okinawa_bar_lounge | Instagram,@okinawa_bar_lounge | Instagram,,https://www.instagram.com/okinawa_bar_lounge/,https://www.instagram.com/okinawa_bar_lounge/,,,,,沖縄県西原・浦添・那覇周辺,那覇市内のBAR。貸切イベント・プライベートパーティー承ります。#沖縄BAR #貸切,,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_143,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.771Z,2026-07-06T07:57:55.771Z,ホテルXXX那覇 | 宴会・イベント,ホテルXXX那覇 | 宴会・イベント,,https://hotel-xxx-naha.co.jp/banquet,https://hotel-xxx-naha.co.jp/banquet,,,,,沖縄県西原・浦添・那覇周辺,宴会場・会議室完備。各種ご宴会・企業レセプション・結婚式二次会を承ります。,,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_144,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.772Z,2026-07-06T07:57:55.772Z,沖縄旅行おすすめグルメ10選 | travel_okinawa,沖縄旅行おすすめグルメ10選 | travel_okinawa,,https://www.instagram.com/travel_okinawa/,https://www.instagram.com/travel_okinawa/,,,,,沖縄県西原・浦添・那覇周辺,"Okinawa travel foodie. Best restaurants in Naha, Okinawa. Follow for daily updates! #OkinawaTravel #NahaFood",,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_145,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.772Z,2026-07-06T07:57:55.772Z,誕生日ディナー 那覇のおすすめレストラン | 記念日グルメ,誕生日ディナー 那覇のおすすめレストラン | 記念日グルメ,,https://naha-gourmet-guide.com/birthday-dinner,https://naha-gourmet-guide.com/birthday-dinner,,,,,沖縄県西原・浦添・那覇周辺,那覇で誕生日ディナーを特別な場所で過ごしたい方へ。記念日におすすめのレストランを厳選してご紹介します。,,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_146,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.772Z,2026-07-06T07:57:55.772Z,@naha_salon_beauty | 沖縄美容サロン,@naha_salon_beauty | 沖縄美容サロン,,https://www.instagram.com/naha_salon_beauty/,https://www.instagram.com/naha_salon_beauty/,,,,,沖縄県西原・浦添・那覇周辺,那覇市の美容サロン。脱毛・ホワイトニング・よもぎ蒸しを提供しています。#那覇美容 #脱毛サロン,,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_147,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.773Z,2026-07-06T07:57:55.773Z,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,,https://okinawa-cafe-owner.blog.jp/sns-trouble,https://okinawa-cafe-owner.blog.jp/sns-trouble,,,,,沖縄県西原・浦添・那覇周辺,毎日投稿しようと思っても全然続かない。インスタも更新止まって半年...お客さんに申し訳ない気持ちです。,,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_148,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.773Z,2026-07-06T07:57:55.773Z,Okinawa wagyu hotpot experience | Premium dining Naha,Okinawa wagyu hotpot experience | Premium dining Naha,,https://okinawa-premium-dining.com/wagyu-hotpot,https://okinawa-premium-dining.com/wagyu-hotpot,,,,,沖縄県西原・浦添・那覇周辺,"Experience authentic Okinawa wagyu hotpot in Naha. Perfect for special occasions, birthday dinners, and anniversary celebrations.",,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_149,tree_beauty,of_beauty_collab,tg_beauty_partner,pb_beauty_collab,qt_partner,A,instagram_serp,mock,2026-07-06T07:57:55.774Z,2026-07-06T07:57:55.774Z,@tachinomiya_collab | 国際通り周辺グルメ紹介,@tachinomiya_collab | 国際通り周辺グルメ紹介,,https://www.instagram.com/tachinomiya_collab/,https://www.instagram.com/tachinomiya_collab/,,,,,沖縄県西原・浦添・那覇周辺,国際通り周辺のグルメ・BAR・居酒屋を紹介しています。2軒目どこ行く？#国際通りグルメ #沖縄立ち飲み,,,,beauty_salon,partner_discovery,,,0.5,0,duplicate,{},
run_1783324675712_150,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.775Z,2026-07-06T07:57:55.775Z,株式会社サンプル商事 | 沖縄の企業イベント企画,株式会社サンプル商事 | 沖縄の企業イベント企画,,https://sample-shoji.co.jp,https://sample-shoji.co.jp,,,,,沖縄・全国,沖縄県内の法人向け懇親会・歓送迎会・忘年会などのイベント企画をサポートしています。お気軽にお問い合わせください。,,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_151,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.775Z,2026-07-06T07:57:55.775Z,沖縄イベントプランニング株式会社,沖縄イベントプランニング株式会社,,https://okinawa-event-planning.co.jp,https://okinawa-event-planning.co.jp,,,,,沖縄・全国,展示会・法人パーティー・表彰式の企画・運営。ケータリングのご手配もご相談ください。,,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_152,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.776Z,2026-07-06T07:57:55.776Z,@okinawa_bar_lounge | Instagram,@okinawa_bar_lounge | Instagram,,https://www.instagram.com/okinawa_bar_lounge/,https://www.instagram.com/okinawa_bar_lounge/,,,,,沖縄・全国,那覇市内のBAR。貸切イベント・プライベートパーティー承ります。#沖縄BAR #貸切,,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_153,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.776Z,2026-07-06T07:57:55.776Z,ホテルXXX那覇 | 宴会・イベント,ホテルXXX那覇 | 宴会・イベント,,https://hotel-xxx-naha.co.jp/banquet,https://hotel-xxx-naha.co.jp/banquet,,,,,沖縄・全国,宴会場・会議室完備。各種ご宴会・企業レセプション・結婚式二次会を承ります。,,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_154,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.776Z,2026-07-06T07:57:55.776Z,沖縄旅行おすすめグルメ10選 | travel_okinawa,沖縄旅行おすすめグルメ10選 | travel_okinawa,,https://www.instagram.com/travel_okinawa/,https://www.instagram.com/travel_okinawa/,,,,,沖縄・全国,"Okinawa travel foodie. Best restaurants in Naha, Okinawa. Follow for daily updates! #OkinawaTravel #NahaFood",,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_155,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.777Z,2026-07-06T07:57:55.777Z,誕生日ディナー 那覇のおすすめレストラン | 記念日グルメ,誕生日ディナー 那覇のおすすめレストラン | 記念日グルメ,,https://naha-gourmet-guide.com/birthday-dinner,https://naha-gourmet-guide.com/birthday-dinner,,,,,沖縄・全国,那覇で誕生日ディナーを特別な場所で過ごしたい方へ。記念日におすすめのレストランを厳選してご紹介します。,,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_156,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.777Z,2026-07-06T07:57:55.777Z,@naha_salon_beauty | 沖縄美容サロン,@naha_salon_beauty | 沖縄美容サロン,,https://www.instagram.com/naha_salon_beauty/,https://www.instagram.com/naha_salon_beauty/,,,,,沖縄・全国,那覇市の美容サロン。脱毛・ホワイトニング・よもぎ蒸しを提供しています。#那覇美容 #脱毛サロン,,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_157,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.778Z,2026-07-06T07:57:55.778Z,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,沖縄カフェ店主のつぶやき | SNSの更新が続かない件,,https://okinawa-cafe-owner.blog.jp/sns-trouble,https://okinawa-cafe-owner.blog.jp/sns-trouble,,,,,沖縄・全国,毎日投稿しようと思っても全然続かない。インスタも更新止まって半年...お客さんに申し訳ない気持ちです。,,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_158,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.778Z,2026-07-06T07:57:55.778Z,Okinawa wagyu hotpot experience | Premium dining Naha,Okinawa wagyu hotpot experience | Premium dining Naha,,https://okinawa-premium-dining.com/wagyu-hotpot,https://okinawa-premium-dining.com/wagyu-hotpot,,,,,沖縄・全国,"Experience authentic Okinawa wagyu hotpot in Naha. Perfect for special occasions, birthday dinners, and anniversary celebrations.",,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_159,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_corp_event,A,google,mock,2026-07-06T07:57:55.779Z,2026-07-06T07:57:55.779Z,@tachinomiya_collab | 国際通り周辺グルメ紹介,@tachinomiya_collab | 国際通り周辺グルメ紹介,,https://www.instagram.com/tachinomiya_collab/,https://www.instagram.com/tachinomiya_collab/,,,,,沖縄・全国,国際通り周辺のグルメ・BAR・居酒屋を紹介しています。2軒目どこ行く？#国際通りグルメ #沖縄立ち飲み,,,,digital_product,acquisition,,,0.5,0,duplicate,{},
run_1783324675712_160,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.779Z,2026-07-06T07:57:55.779Z,株式会社サンプル商事 | 沖縄の企業イベント企画,株式会社サンプル商事 | 沖縄の企業イベント企画,,https://sample-shoji.co.jp,https://sample-shoji.co.jp,,,,,沖縄・全国,沖縄県内の法人向け懇親会・歓送迎会・忘年会などのイベント企画をサポートしています。お気軽にお問い合わせください。,,,,digital_product,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_161,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.780Z,2026-07-06T07:57:55.780Z,沖縄イベントプランニング株式会社,沖縄イベントプランニング株式会社,,https://okinawa-event-planning.co.jp,https://okinawa-event-planning.co.jp,,,,,沖縄・全国,展示会・法人パーティー・表彰式の企画・運営。ケータリングのご手配もご相談ください。,,,,digital_product,pain_discovery,,,0.5,0,duplicate,{},
run_1783324675712_162,ai_net_business,of_ai_kit,tg_store_owner_ai,pb_ai_store_owner,qt_pain_ig,A,instagram_serp,mock,2026-07-06T07:57:55.780Z,2026-07-06T07:57:55.780Z,@okinawa_bar_lounge | Instagram,@okinawa_bar_lounge | Instagram,,https://www.instagram.com/okinawa_bar_lounge/,https://www.instagram.com/okinawa_bar_lounge/,,,,,沖縄・全国,那覇市内のBAR。貸切イベント・プライベートパーティー承ります。#沖縄BAR #貸切,,,,digital_product,pain_discovery,,,0.5,0,duplicate,{},
